Race,Mastery_Name,Mastery_Type,Mastery_ID,Skill_ID,Skill_Code,Group_Code,Gold_Price,Skill_Level,Category,Icon_Path,Name_Key,Name_KOR,Name_EN,Tooltip_Key,Tooltip_KOR,Tooltip_EN,Study_Key,Study_KOR,Study_EN,Gold_Price_Raw,HP_Cost,MP_Cost_Min,MP_Cost_Max,MP_Per_Use,SP_Cost,Mastery_Level_Req,Cast_ms,Cooldown1_ms,Cooldown2_ms,Is_Passive,Atk_Bitmask,MP_Sustain,Can_Target_Enemy,Can_Target_Ally,Can_Target_Self,Targets_Group,Targets_Party,Targets_Single,Target_Type,Weapon_Req1,Weapon_Req2,Weapon_Req1_Code,Weapon_Req2_Code,Range,Max_Targets,Effect_Count,Eff1_Type_Raw,Eff1_Type,Eff1_Value,Eff1_Element,Eff1_Param_Min,Eff1_Param_Max,Eff2_Element,Eff2_Type_Raw,Eff2_Type,Eff2_Value,Eff2_Param1,Eff2_Param2,Eff2_Param3,Eff2_Duration_ms,Eff2_Range,Eff3_Type_Raw,Eff3_Type,Eff3_Value,Eff3_Param_Min,Eff3_Param_Max,Eff3_Param3,Eff3_Param4,Eff3_Duration_ms,Eff4_Type_Raw,Eff4_Type,Eff4_Value,Eff4_Param_Min,Eff4_Param_Max,Eff4_Param3,Eff4_Param4,Eff4_Duration_ms
Chinese,Blade,Weapon,257,34,SKILL_CH_SWORD_KNOCKDOWN_B_01,SKILL_CH_SWORD_KNOCKDOWN_B,0,1,2,skill\china\sword_knockdown_b.ddj,SN_SKILL_CH_SWORD_KNOCKDOWN_B,,Soul Blade Force,SN_SKILL_CH_SWORD_KNOCKDOWN_B_TT_DESC,.,Destroy the enemy  in front with your force infused sword.,SN_SKILL_CH_SWORD_KNOCKDOWN_B_STUDY,.,Slices enemies nearby via a fast spin-attack of the warrior with an apperance similar to that of a flower spreading its petals.,0,0,910,1290,304,41,99999999,4000,0,0,1,167772160,0,1,1,0,0,0,1,0,Sword(1H),Blade,2,3,299,4,0,6386804,tta_,5,220,119,146,220,27503,ok__,41,50,6645362,1,2,20,3,____,35,24,1734702198,1296122196,0,0,0,,0,0,0,0,0,0
Chinese,Blade,Weapon,257,35,SKILL_CH_SWORD_DOWNATTACK_A_01,SKILL_CH_SWORD_DOWNATTACK_A,0,1,2,skill\china\sword_downattack_a.ddj,SN_SKILL_CH_SWORD_DOWNATTACK_A,,Flower Bloom Blade,SN_SKILL_CH_SWORD_DOWNATTACK_A_TT_DESC,.,Runs towards the fallen enemy and strikes him again.,SN_SKILL_CH_SWORD_DOWNATTACK_A_STUDY,.,The first skill of the the Killing Heaven Blade Series is the Flower Bloom Blade. One cuts down the fallen opponent swiftly with two hands.,0,0,698,802,70,19,99999999,4000,0,0,2,184549376,0,1,1,0,0,0,1,0,Sword(1H),Blade,2,3,47,5,0,6386804,tta_,5,150,42,51,150,25697,ad__,125,1919250787,1,1734702198,1296122196,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Blade,Weapon,257,36,SKILL_CH_SWORD_DOWNATTACK_B_01,SKILL_CH_SWORD_DOWNATTACK_B,0,1,2,skill\china\sword_downattack_b.ddj,SN_SKILL_CH_SWORD_DOWNATTACK_B,,Flower Bud Blade,SN_SKILL_CH_SWORD_DOWNATTACK_B_TT_DESC,.,Jumps and strikes the fallen enemy.,SN_SKILL_CH_SWORD_DOWNATTACK_B_STUDY,.,"The second skill in the Killing Heaven Blade Series; the Flower Bud Blade,cuts down the enemy swiftly twice with two hands and then twists the blade inside of the body of the fallen enemy.",0,0,801,899,317,45,99999999,4000,0,0,2,201326592,0,1,1,0,0,0,1,0,Sword(1H),Blade,2,3,374,5,0,6386804,tta_,5,170,140,171,170,25697,ad__,150,1919250787,1,1734702198,1296122196,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Blade,Weapon,257,37,SKILL_CH_SWORD_SPECIAL_A_01,SKILL_CH_SWORD_SPECIAL_A,0,1,2,skill\china\sword_special_a.ddj,SN_SKILL_CH_SWORD_SPECIAL_A,,Snake Sword Dance,SN_SKILL_CH_SWORD_SPECIAL_A_TT_DESC,.,Controls the sword and pierces through a number of distant enemies.,SN_SKILL_CH_SWORD_SPECIAL_A_STUDY,.,The first skill in the Sword Dance Series. It is dubbed Snake because it breaks through crowds of enemies like a snake covered with blood.,0,0,760,1106,171,31,99999999,8000,0,400,2,234881024,150,1,1,0,0,0,1,0,Sword(1H),Blade,2,3,158,6,0,6386804,tta_,6,187,77,95,187,6645362,rfe_,1,6,70,3,35,24,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Blade,Weapon,257,38,SKILL_CH_SWORD_SPECIAL_B_01,SKILL_CH_SWORD_SPECIAL_B,0,1,2,skill\china\sword_special_b.ddj,SN_SKILL_CH_SWORD_SPECIAL_B,,Petal Sword Dance,SN_SKILL_CH_SWORD_SPECIAL_B_TT_DESC,.,Controls many swords and attacks many enemies at the same time.,SN_SKILL_CH_SWORD_SPECIAL_B_STUDY,.,The second skill in the Sword Dance Series. It is called Petal because three wobbling blades fall down on the enemy like flower petals .,0,0,760,1106,447,54,99999999,8000,0,400,2,251658240,150,1,1,0,0,0,1,0,Sword(1H),Blade,2,3,571,6,0,6386804,tta_,6,187,196,240,187,6645362,rfe_,1,1,150,3,35,24,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Blade,Weapon,257,39,SKILL_CH_SWORD_PASSIVE_A_01,SKILL_CH_SWORD_PASSIVE_A,0,1,0,skill\china\sword_passive_a.ddj,SN_SKILL_CH_SWORD_PASSIVE_A,,Shield Protection,SN_SKILL_CH_SWORD_PASSIVE_A_TT_DESC,.,Permanently increses the blocking ratio of the shield.,SN_SKILL_CH_SWORD_PASSIVE_A_STUDY,.                                                                                  .,A physical shield has a limited resistence and tends to be easily broken when struck by attacks of inner Force,0,0,0,0,0,10,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,Any,Any,255,255,9,8,0,25202,rb__,15,2,1919250793,4,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,40,SKILL_CH_SPEAR_BASE_01,SKILL_CH_SPEAR_BASE,0,1,2,xxx,xxx,,,xxx,,,xxx,,,0,0,0,1166,0,0,0,1166,0,0,1,0,0,1,1,0,0,0,1,3,Spear,Glaive,4,5,0,255,255,6386804,tta_,5,117,0,0,117,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,41,SKILL_CH_SPEAR_PIERCE_A_01,SKILL_CH_SPEAR_PIERCE_A,0,1,2,skill\china\spear_pierce_a.ddj,SN_SKILL_CH_SPEAR_PIERCE_A,,Wolf Bite Spear,SN_SKILL_CH_SPEAR_PIERCE_A_TT_DESC,.,Holds the spear with two hands and applies the piercing attack at the enemy in front.,SN_SKILL_CH_SPEAR_PIERCE_A_STUDY,.,"It pierces through all nearby enemies with the same ferocity as a wolf biting its prey. To exercise this skill, you have to thrust the spear towards the enemy with all of your might.",0,0,568,1032,29,5,99999999,4000,0,0,1,285212672,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,2,0,0,6386804,tta_,5,160,18,23,160,6645362,rfe_,1,3,2,2,35,24,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,42,SKILL_CH_SPEAR_PIERCE_B_01,SKILL_CH_SPEAR_PIERCE_B,0,1,2,skill\china\spear_pierce_b.ddj,SN_SKILL_CH_SPEAR_PIERCE_B,,Waning Moon Spear,SN_SKILL_CH_SPEAR_PIERCE_B_TT_DESC,.,Holds the spear with one hand and thrust it and applies the piercing attack at the enemy in front.,SN_SKILL_CH_SPEAR_PIERCE_B_STUDY,.,Lean your body backwards and thrust though with your shoulder at the enemy holding the spear with one hand. This is the second move of Annihilating Blade. It is powerful and ferocious. It is called Waning Moon.,0,0,563,1237,142,27,99999999,4000,0,0,1,301989888,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,117,0,0,6386804,tta_,5,180,78,100,180,6645362,rfe_,1,3,2,2,35,24,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,43,SKILL_CH_SPEAR_PIERCE_C_01,SKILL_CH_SPEAR_PIERCE_C,0,1,2,skill\china\spear_pierce_c.ddj,SN_SKILL_CH_SPEAR_PIERCE_C,,Yuhon Spear,SN_SKILL_CH_SPEAR_PIERCE_C_TT_DESC,.,Spins the body and applies the piercing attack at the enemy in front.,SN_SKILL_CH_SPEAR_PIERCE_C_STUDY,.,The word Yuhon refers to a circle of beautiful jade. You use  centripetal force in swinging the spear and piercing the enemy. It looks like a Yuhon and so it has been named such. It is the third move of Annihilating Blade Series.,0,0,896,1304,435,49,99999999,4000,0,0,1,318767104,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,449,0,0,6386804,tta_,5,220,198,255,220,6645362,rfe_,1,3,2,2,35,24,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,44,SKILL_CH_SPEAR_SPIN_A_01,SKILL_CH_SPEAR_SPIN_A,0,1,2,skill\china\spear_spin_a.ddj,SN_SKILL_CH_SPEAR_SPIN_A,,Bloody Fan Storm,SN_SKILL_CH_SPEAR_SPIN_A_TT_DESC,.,Increase magical defense power by creating wind energy with the spear.,SN_SKILL_CH_SPEAR_SPIN_A_STUDY,.               .,Spin the spear hard to generate a bloody storm. The bloody storm will spread like a fan.,0,0,0,0,20,7,99999999,60000,0,0,0,335544401,0,0,0,0,0,0,0,0,Spear,Glaive,4,5,5,1,0,1685418593,arud,15000,1684366960,0,37,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,45,SKILL_CH_SPEAR_SPIN_B_01,SKILL_CH_SPEAR_SPIN_B,0,1,2,skill\china\spear_spin_b.ddj,SN_SKILL_CH_SPEAR_SPIN_B,,Bloody Wolf Storm,SN_SKILL_CH_SPEAR_SPIN_B_TT_DESC,.,Increase magical block rate by creating wind energy with the spear.,SN_SKILL_CH_SPEAR_SPIN_B_STUDY,.                               .,Spin the spear hard to generate a bloody storm. The bloody storm will sprint like a wolf.,0,0,0,0,78,29,99999999,60000,0,0,0,335544402,0,0,0,0,0,0,0,0,Spear,Glaive,4,5,135,1,0,1685418593,arud,15000,25202,11,10,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,46,SKILL_CH_SPEAR_SPIN_C_01,SKILL_CH_SPEAR_SPIN_C,0,1,2,skill\china\spear_spin_c.ddj,SN_SKILL_CH_SPEAR_SPIN_C,,Bloody Snake Storm,SN_SKILL_CH_SPEAR_SPIN_C_TT_DESC,.,Increase magical defense power by creating wind energy with the spear.,SN_SKILL_CH_SPEAR_SPIN_C_STUDY,.                    .,Spin the spear hard to generate a bloody storm. The bloody storm will thrash about like a snake.,0,0,0,0,195,51,99999999,60000,0,0,0,335544401,0,0,0,0,0,0,0,0,Spear,Glaive,4,5,494,1,0,1685418593,arud,15000,1684366960,0,366,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,47,SKILL_CH_SPEAR_FRONTAREA_A_01,SKILL_CH_SPEAR_FRONTAREA_A,0,1,2,skill\china\spear_frontarea_a.ddj,SN_SKILL_CH_SPEAR_FRONTAREA_A,,Dancing Demon Spear,SN_SKILL_CH_SPEAR_FRONTAREA_A_TT_DESC,.,Sweep your spear in a large motion to attack many enemies simultaneously in front.,SN_SKILL_CH_SPEAR_FRONTAREA_A_STUDY,.,"The first skill of the Heuksal Spearmanship, it destroys all of the enemies in like a dancing demon.",0,0,862,1138,61,10,99999999,3000,0,0,1,352321536,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,9,2,0,6386804,tta_,5,200,28,36,200,6645362,rfe_,1,2,10,3,35,24,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,48,SKILL_CH_SPEAR_FRONTAREA_B_01,SKILL_CH_SPEAR_FRONTAREA_B,0,1,2,skill\china\spear_frontarea_b.ddj,SN_SKILL_CH_SPEAR_FRONTAREA_B,,Jade Breaking Spear,SN_SKILL_CH_SPEAR_FRONTAREA_B_TT_DESC,2                    2       .,Sweep your spear twice to apply double attacks to the enemies in front.,SN_SKILL_CH_SPEAR_FRONTAREA_B_STUDY,.,The second skill of the Heuksal Spearmanship involves two hard sweeps strong enough to break solid jade formed over hundreds of years.,0,0,592,844,299,32,99999999,3000,0,0,1,369098752,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,172,2,0,6386804,tta_,5,125,99,127,125,6645362,rfe_,1,2,10,3,35,24,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,49,SKILL_CH_SPEAR_FRONTAREA_C_01,SKILL_CH_SPEAR_FRONTAREA_C,0,1,2,skill\china\spear_frontarea_c.ddj,SN_SKILL_CH_SPEAR_FRONTAREA_C,,Spirit Crash Spear,SN_SKILL_CH_SPEAR_FRONTAREA_C_TT_DESC,.,"Sweep your spear in a large, powerful motion to attack many enemies simultaneously in front.",SN_SKILL_CH_SPEAR_FRONTAREA_C_STUDY,.,The third skill of the Heuksal Spearmanship involves a technique that can pulverise even spirits without bodies. You tear the air infront of you into shreds.,0,0,1023,977,525,54,99999999,3000,0,0,1,385875968,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,571,2,0,6386804,tta_,5,200,238,306,200,6645362,rfe_,1,2,10,3,35,24,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,50,SKILL_CH_SPEAR_STUN_A_01,SKILL_CH_SPEAR_STUN_A,0,1,2,skill\china\spear_stun_a.ddj,SN_SKILL_CH_SPEAR_STUN_A,,Soul Spear - Move,SN_SKILL_CH_SPEAR_STUN_A_TT_DESC,.,Swing the spear to hit the enemy hard and stun him.,SN_SKILL_CH_SPEAR_STUN_A_STUDY,.,The first skill of the Soul Departs Spear Series is called Move. It is lethal to the extent that it shakes the opponent's soul.,0,0,1128,1372,92,14,99999999,4000,0,0,1,402653184,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,21,3,0,6386804,tta_,5,250,37,48,250,29556,ts__,5000,20,2,1734702198,1296122196,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,51,SKILL_CH_SPEAR_STUN_B_01,SKILL_CH_SPEAR_STUN_B,0,1,2,skill\china\spear_stun_b.ddj,SN_SKILL_CH_SPEAR_STUN_B,,Soul Spear - Truth,SN_SKILL_CH_SPEAR_STUN_B_TT_DESC,.,Strikes down hard giving great damage to the enemy and stunning him.,SN_SKILL_CH_SPEAR_STUN_B_STUDY,.,"The second skill of the Soul Departs Spear Series is called Truth. With a blow of inner force, it  damages the enemy's soul.",0,0,1249,1551,328,36,99999999,4000,0,0,1,419430400,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,226,3,0,6386804,tta_,5,280,118,151,280,29556,ts__,5000,25,4,1734702198,1296122196,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,52,SKILL_CH_SPEAR_STUN_C_01,SKILL_CH_SPEAR_STUN_C,0,1,2,skill\china\spear_stun_c.ddj,SN_SKILL_CH_SPEAR_STUN_C,,Soul Spear - Soul,SN_SKILL_CH_SPEAR_STUN_C_TT_DESC,.,Strikes down twice hard giving great damage to the enemy and stunning him.,SN_SKILL_CH_SPEAR_STUN_C_STUDY,",                                                   .","The third skill of Soul Departs Spear Series is called Soul. The enemy receives blows of inner force until his soul is destroyed, and separated from his body.",0,0,1039,1039,1030,58,99999999,4000,0,0,1,436207616,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,675,3,0,6386804,tta_,5,175,275,353,175,29556,ts__,5000,30,6,1734702198,1296122196,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,53,SKILL_CH_SPEAR_ROUNDAREA_A_01,SKILL_CH_SPEAR_ROUNDAREA_A,0,1,2,skill\china\spear_roundarea_a.ddj,SN_SKILL_CH_SPEAR_ROUNDAREA_A,,Ghost Spear - Petal,SN_SKILL_CH_SPEAR_ROUNDAREA_A_TT_DESC,.,Swings the spear wide to attack the enemies nearby.,SN_SKILL_CH_SPEAR_ROUNDAREA_A_STUDY,.,The first skill of the Ghost Spear Attack Series. It is graceful and powerful. It gives the impression of picking a tiny flower from an imposing cliff.,0,0,0,2200,140,19,99999999,5000,0,0,1,452984832,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,47,4,0,6386804,tta_,5,220,51,65,220,6645362,rfe_,1,1,20,5,35,24,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,54,SKILL_CH_SPEAR_ROUNDAREA_B_01,SKILL_CH_SPEAR_ROUNDAREA_B,0,1,2,skill\china\spear_roundarea_b.ddj,SN_SKILL_CH_SPEAR_ROUNDAREA_B,,Ghost Spear - Prince,SN_SKILL_CH_SPEAR_ROUNDAREA_B_TT_DESC,.,Swings the spear wide to attack the enemies nearby and force them backward.,SN_SKILL_CH_SPEAR_ROUNDAREA_B_STUDY,.,"The skill is moderate, and noble like a prince. It is slightly different to the traditional Heuksalmun ways. It is the second skill of the Ghost Spear Attack Series.",0,0,0,2500,450,41,99999999,5000,0,0,1,469762048,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,299,4,0,6386804,tta_,5,250,145,186,250,6645362,rfe_,1,1,30,5,35,24,27490,bk__,35,50,1734702198,1296122196,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,55,SKILL_CH_SPEAR_CHAIN_A_1S_01,SKILL_CH_SPEAR_CHAIN_A,0,1,2,skill\china\spear_chain_a.ddj,SN_SKILL_CH_SPEAR_CHAIN_A,,Chain Spear - Tiger,SN_SKILL_CH_SPEAR_CHAIN_A_TT_DESC,3             .,Applies 3 combo attack.,SN_SKILL_CH_SPEAR_CHAIN_A_STUDY,.                3                                 .,The first skill of the Chain Spear Attack Series is called Tiger. It strikes the enemy with an agile and strong triple combo attack. It is based on the basic skills of the Heuksal Spearmanship.,0,0,0,891,167,24,99999999,8000,0,0,1,0,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,89,5,0,6386804,tta_,5,50,67,86,50,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,56,SKILL_CH_SPEAR_CHAIN_A_2S_01,SKILL_CH_SPEAR_CHAIN_A,0,1,2,skill\china\spear_chain_a.ddj,SN_SKILL_CH_SPEAR_CHAIN_A,,Chain Spear - Tiger,SN_SKILL_CH_SPEAR_CHAIN_A_TT_DESC,3             .,Applies 3 combo attack.,SN_SKILL_CH_SPEAR_CHAIN_A_STUDY,.                3                                 .,The first skill of the Chain Spear Attack Series is called Tiger. It strikes the enemy with an agile and strong triple combo attack. It is based on the basic skills of the Heuksal Spearmanship.,0,0,0,771,0,24,0,0,0,0,1,0,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,0,255,255,6386804,tta_,5,63,67,86,63,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,57,SKILL_CH_SPEAR_CHAIN_A_3S_01,SKILL_CH_SPEAR_CHAIN_A,0,1,2,skill\china\spear_chain_a.ddj,SN_SKILL_CH_SPEAR_CHAIN_A,,Chain Spear - Tiger,SN_SKILL_CH_SPEAR_CHAIN_A_TT_DESC,3             .,Applies 3 combo attack.,SN_SKILL_CH_SPEAR_CHAIN_A_STUDY,.                3                                 .,The first skill of the Chain Spear Attack Series is called Tiger. It strikes the enemy with an agile and strong triple combo attack. It is based on the basic skills of the Heuksal Spearmanship.,0,0,0,1071,0,24,0,0,0,0,1,0,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,0,255,255,6386804,tta_,5,160,67,86,160,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,58,SKILL_CH_SPEAR_CHAIN_B_1S_01,SKILL_CH_SPEAR_CHAIN_B,0,1,2,skill\china\spear_chain_b.ddj,SN_SKILL_CH_SPEAR_CHAIN_B,,Chain Spear - Nachal,SN_SKILL_CH_SPEAR_CHAIN_B_TT_DESC,4             .,Applies 4 combo attack.,SN_SKILL_CH_SPEAR_CHAIN_B_STUDY,4         .,"The second skill of the Chain Spear Attack Series is a move called Nachal. Like the spear that Nachal wields, it breaks down everything standing in the way, striking four times continuously.",0,0,0,564,386,47,99999999,8000,0,0,1,0,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,412,5,0,6386804,tta_,5,37,184,236,37,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,59,SKILL_CH_SPEAR_CHAIN_B_2S_01,SKILL_CH_SPEAR_CHAIN_B,0,1,2,skill\china\spear_chain_b.ddj,SN_SKILL_CH_SPEAR_CHAIN_B,,Chain Spear - Nachal,SN_SKILL_CH_SPEAR_CHAIN_B_TT_DESC,4             .,Applies 4 combo attack.,SN_SKILL_CH_SPEAR_CHAIN_B_STUDY,4         .,"The second skill of the Chain Spear Attack Series is a move called Nachal. Like the spear that Nachal wields, it breaks down everything standing in the way, striking four times continuously.",0,0,0,283,0,47,0,0,0,0,1,0,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,0,255,255,6386804,tta_,5,27,184,236,27,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,60,SKILL_CH_SPEAR_CHAIN_B_3S_01,SKILL_CH_SPEAR_CHAIN_B,0,1,2,skill\china\spear_chain_b.ddj,SN_SKILL_CH_SPEAR_CHAIN_B,,Chain Spear - Nachal,SN_SKILL_CH_SPEAR_CHAIN_B_TT_DESC,4             .,Applies 4 combo attack.,SN_SKILL_CH_SPEAR_CHAIN_B_STUDY,4         .,"The second skill of the Chain Spear Attack Series is a move called Nachal. Like the spear that Nachal wields, it breaks down everything standing in the way, striking four times continuously.",0,0,0,580,0,47,0,0,0,0,1,0,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,0,255,255,6386804,tta_,5,53,184,236,53,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,61,SKILL_CH_SPEAR_CHAIN_B_4S_01,SKILL_CH_SPEAR_CHAIN_B,0,1,2,skill\china\spear_chain_b.ddj,SN_SKILL_CH_SPEAR_CHAIN_B,,Chain Spear - Nachal,SN_SKILL_CH_SPEAR_CHAIN_B_TT_DESC,4             .,Applies 4 combo attack.,SN_SKILL_CH_SPEAR_CHAIN_B_STUDY,4         .,"The second skill of the Chain Spear Attack Series is a move called Nachal. Like the spear that Nachal wields, it breaks down everything standing in the way, striking four times continuously.",0,0,0,873,0,47,0,0,0,0,1,0,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,0,255,255,6386804,tta_,5,113,184,236,113,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,62,SKILL_CH_SPEAR_CHAIN_C_1S_01,SKILL_CH_SPEAR_CHAIN_C,0,1,2,skill\china\spear_chain_c.ddj,SN_SKILL_CH_SPEAR_CHAIN_C,,Chain Spear - Shura,SN_SKILL_CH_SPEAR_CHAIN_C_TT_DESC,5             .\n                          .,Applies 5 combo attack.\nAttacks all the enemies in front with the last blow.,SN_SKILL_CH_SPEAR_CHAIN_C_STUDY,5                            .,"The second skill of the Chain Spear Attack Series is a move called Shura. Like the spear that Sura swings, it is dazzling as if dozens of spears are used. It strikes the enemy 5 times in succession and finally finishes with the Jade breaking spear",0,0,0,910,660,47,99999999,8000,0,0,1,0,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,412,5,0,6386804,tta_,5,63,184,236,63,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,63,SKILL_CH_SPEAR_CHAIN_C_2S_01,SKILL_CH_SPEAR_CHAIN_C,0,1,2,skill\china\spear_chain_c.ddj,SN_SKILL_CH_SPEAR_CHAIN_C,,Chain Spear - Shura,SN_SKILL_CH_SPEAR_CHAIN_C_TT_DESC,5             .\n                          .,Applies 5 combo attack.\nAttacks all the enemies in front with the last blow.,SN_SKILL_CH_SPEAR_CHAIN_C_STUDY,5                            .,"The second skill of the Chain Spear Attack Series is a move called Shura. Like the spear that Sura swings, it is dazzling as if dozens of spears are used. It strikes the enemy 5 times in succession and finally finishes with the Jade breaking spear",0,0,0,537,0,47,0,0,0,0,1,0,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,0,255,255,6386804,tta_,5,53,184,236,53,6645362,rfe_,1,2,20,3,35,24,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,64,SKILL_CH_SPEAR_CHAIN_C_3S_01,SKILL_CH_SPEAR_CHAIN_C,0,1,2,skill\china\spear_chain_c.ddj,SN_SKILL_CH_SPEAR_CHAIN_C,,Chain Spear - Shura,SN_SKILL_CH_SPEAR_CHAIN_C_TT_DESC,5             .\n                          .,Applies 5 combo attack.\nAttacks all the enemies in front with the last blow.,SN_SKILL_CH_SPEAR_CHAIN_C_STUDY,5                            .,"The second skill of the Chain Spear Attack Series is a move called Shura. Like the spear that Sura swings, it is dazzling as if dozens of spears are used. It strikes the enemy 5 times in succession and finally finishes with the Jade breaking spear",0,0,0,845,0,47,0,0,0,0,1,0,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,0,255,255,6386804,tta_,5,50,184,236,50,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Spear,Weapon,258,65,SKILL_CH_SPEAR_CHAIN_C_4S_01,SKILL_CH_SPEAR_CHAIN_C,0,1,2,skill\china\spear_chain_c.ddj,SN_SKILL_CH_SPEAR_CHAIN_C,,Chain Spear - Shura,SN_SKILL_CH_SPEAR_CHAIN_C_TT_DESC,5             .\n                          .,Applies 5 combo attack.\nAttacks all the enemies in front with the last blow.,SN_SKILL_CH_SPEAR_CHAIN_C_STUDY,5                            .,"The second skill of the Chain Spear Attack Series is a move called Shura. Like the spear that Sura swings, it is dazzling as if dozens of spears are used. It strikes the enemy 5 times in succession and finally finishes with the Jade breaking spear",0,0,0,576,0,47,0,0,0,0,1,0,0,1,1,0,0,0,1,0,Spear,Glaive,4,5,0,255,255,6386804,tta_,5,73,184,236,73,1734702198,vteg,1296122196,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
